"ind","lon","lat","biome","ecoregion","temp","prec","evap","swb"
31023,-90.5656364316346,46.5432291274012,4,"Western Great Lakes forests",5.95000000000005,906.5,68.26,5
22645,-90.5668595876986,45.5943815839846,4,"Western Great Lakes forests",5.55000000000001,893.2,67.69,10
48691,-90.5672132588028,32.9761892355024,4,"Mississippi lowland forests",18.2500000000001,1432.3,120.97,-281
12013,-90.5691460412627,38.9878413382827,8,"Central forest-grasslands transition",13.05,1073.7,106.86,-284
11936,-90.5691460412627,38.9878413382827,8,"Central forest-grasslands transition",13.05,1073.7,106.86,-284
19982,-90.5709269982229,48.8812668210282,6,"Central Canadian Shield forests",2.45000000000005,743,64.98,-53
12201,-90.5771272011047,31.3224085412896,4,"Southeastern mixed forests",18.45,1604,104.62,-35
32357,-90.5852475151923,41.2985420169891,8,"Central forest-grasslands transition",10.35,1007,94.71,-197
53976,-90.594304028526,35.8553791454186,4,"Mississippi lowland forests",15.95,1231.7,113.57,-271
53496,-90.6029909855944,50.8607933890501,6,"Midwestern Canadian Shield forests",1.05000000000001,772.9,55.77,50
33004,-90.606701423059,30.4539216188597,4,"Mississippi lowland forests",19.45,1860,105.96,85
7150,-90.6309778860128,51.9888215195099,6,"Midwestern Canadian Shield forests",0.0500000000000114,728.5,52.14,66
26263,-90.632283645116,43.2896120214954,4,"Upper Midwest forest-savanna transition",8.75000000000006,873.6,77.25,-97
26453,-90.632283645116,43.2896120214954,4,"Upper Midwest forest-savanna transition",8.75000000000006,873.6,77.25,-97
52228,-90.6465311228459,14.631907131752,3,"Central American pine-oak forests",14.7500000000001,1471.7,109.83,-333
36931,-90.6531776244478,43.4236992975716,4,"Upper Midwest forest-savanna transition",8.15000000000003,959.9,83.1,-96
20924,-90.6628798037557,16.2921917862654,1,"Petén-Veracruz moist forests",24.7500000000001,2827.2,123.87,-7
1044,-90.6688818798188,53.896145564841,6,"Central Canadian Shield forests",-1.44999999999999,560.6,49.8,-59
55064,-90.680462951776,29.8329650722317,4,"Mississippi lowland forests",20.15,1966.2,111.64,-15
20245,-90.6810488664593,18.1649821127855,1,"Yucatán moist forests",27.05,1531.3,151.11,-500
22119,-90.6811317926067,67.3632491576253,11,"Middle Arctic tundra",-14.65,424.6,27.4,76
27927,-90.6846771030823,30.8301922152738,4,"Southeastern mixed forests",19.05,1697,114.48,-26
38593,-90.6869689006868,35.8872952797048,4,"Mississippi lowland forests",15.7500000000001,1247,117.71,-306
57166,-90.6899768591019,42.5305767713182,4,"Upper Midwest forest-savanna transition",9.35000000000002,923,84.49,-143
44725,-90.6911441709409,40.5395545079138,8,"Central forest-grasslands transition",11.05,1038.5,97.14,-213
5064,-90.7078806829735,32.1896202238498,4,"Southeastern mixed forests",18.35,1443.6,111.84,-165
29605,-90.7088846592951,52.3570800581462,6,"Central Canadian Shield forests",-0.349999999999966,753.9,50.56,94
29825,-90.7088846592951,52.3570800581462,6,"Central Canadian Shield forests",-0.349999999999966,753.9,50.56,94
44597,-90.7253301948255,44.6233344596881,4,"Upper Midwest forest-savanna transition",7.25000000000006,913.9,72.8,-16
13961,-90.7596298835386,33.7861682419249,4,"Mississippi lowland forests",17.65,1383.2,120.25,-272
52632,-90.7781989279583,31.594900137174,4,"Southeastern mixed forests",18.55,1527.1,103.46,-64
36033,-90.7913485929374,15.639904392867,3,"Central American pine-oak forests",22.7500000000001,3361.2,116.96,106
52984,-90.7929080641304,41.2018260377272,8,"Central forest-grasslands transition",10.55,984.5,94.52,-211
35975,-90.7951991839627,16.4069768557287,1,"Petén-Veracruz moist forests",25.15,2649.1,123.21,18
57038,-90.8004804749543,80.2206944275648,11,"High Arctic tundra",-16.55,237.8,25.62,-83
12022,-90.8067325600482,76.2063887916108,11,"High Arctic tundra",-17.05,383.3,25.63,53
18832,-90.8191360473313,14.3075601805524,1,"Sierra Madre de Chiapas moist forests",24.95,3026.1,129.7,-332
51840,-90.8205481045675,66.1539826149341,11,"Middle Arctic tundra",-13.7499999999999,457.2,29.76,75
43185,-90.8208779841948,31.9617482377663,4,"Southeastern mixed forests",18.55,1475.8,109.68,-137
28789,-90.8248225954277,41.9840297202708,8,"Central tall grasslands",9.45000000000005,971.8,91.26,-175
657,-90.8394739105752,16.4139005703687,1,"Petén-Veracruz moist forests",25.05,2706.4,122.92,-11
58106,-90.84007013608,45.8778636515165,4,"Western Great Lakes forests",5.35000000000002,874.9,68.57,-4
57355,-90.8603950637888,33.5537943474824,4,"Mississippi lowland forests",17.85,1343.3,120.68,-339
202,-90.8646620405578,54.1758742062491,6,"Central Canadian Shield forests",-1.74999999999994,567.8,49.61,-63
25975,-90.8655764320349,42.210111442479,8,"Central tall grasslands",9.15000000000003,957,90.1,-179
58103,-90.8978362901497,48.2148272730721,4,"Western Great Lakes forests",3.15000000000003,704.4,75.94,-228
11335,-90.921377109705,37.8632007793522,4,"Central U.S. hardwood forests",12.85,1233.7,90.63,-38
25771,-90.9239444242083,38.1578550312841,4,"Central U.S. hardwood forests",13.15,1158.8,93.16,-120
6535,-90.9439960838586,51.0252584935118,6,"Midwestern Canadian Shield forests",0.950000000000045,764.8,54.65,55
19650,-90.9441761611253,45.5530930650465,4,"Western Great Lakes forests",6.05000000000001,890.7,69.32,-9
2513,-90.956394625852,38.4826303029931,8,"Central forest-grasslands transition",13.2500000000001,1155.9,101.86,-187
39362,-90.9618621390426,43.451789105361,4,"Upper Midwest forest-savanna transition",8.15000000000003,950.1,87.04,-140
25149,-90.9642010351147,52.7282322720528,6,"Central Canadian Shield forests",-0.449999999999989,652.1,57.4,-58
15903,-90.9663686482896,45.5346956534705,4,"Western Great Lakes forests",6.15000000000003,885.2,69.93,-16
45322,-90.9691377034829,43.1610380696646,4,"Upper Midwest forest-savanna transition",8.55000000000001,984,84.4,-96
16697,-90.9785615975954,76.0785090050022,11,"High Arctic tundra",-16.65,349.6,24.87,31
48236,-90.981761586375,34.6429366158247,4,"Mississippi lowland forests",17.05,1312.2,118.02,-280
54665,-90.9835191843912,50.8774929445871,6,"Midwestern Canadian Shield forests",1.05000000000001,763.9,54.09,53
52104,-90.9883240209308,16.9377422223893,1,"Petén-Veracruz moist forests",25.35,2141.3,133.2,-200
32167,-90.9890361944822,44.0953679975158,4,"Upper Midwest forest-savanna transition",8.15000000000003,849.8,77.85,-121
30341,-90.9983583332275,42.8485191902745,4,"Upper Midwest forest-savanna transition",8.85000000000002,945.7,86.05,-144
5263,-90.9993419333724,33.8406725214394,4,"Mississippi lowland forests",17.65,1344,120.83,-304
33432,-91.0021457796087,41.7818675159704,8,"Central tall grasslands",9.65000000000003,964.4,92.69,-199
50263,-91.0029295500093,30.3272318541011,4,"Mississippi lowland forests",19.65,1880.3,112.53,75
6847,-91.0063404486417,41.8994621940702,8,"Central tall grasslands",9.45000000000005,954.5,92.55,-203
14817,-91.0146743065564,29.7633380600507,4,"Mississippi lowland forests",20.15,1893.9,110.15,-8
17453,-91.0151631131336,50.8154261201965,6,"Midwestern Canadian Shield forests",1.15000000000003,761.4,53.83,65
51313,-91.0293253968726,18.9976560098075,14,"Mesoamerican Gulf-Caribbean mangroves",26.95,1440.9,166.53,-683
10796,-91.0298782417175,31.0073983412591,4,"Southeastern mixed forests",18.85,1629.5,108.49,-54
2607,-91.0633710300624,44.0548648716992,4,"Upper Midwest forest-savanna transition",8.25000000000006,877.3,78.95,-109
29246,-91.0671404212077,39.8080670188284,8,"Central forest-grasslands transition",11.95,1025.9,102.51,-277
1149,-91.0701595468025,14.3506755832377,1,"Sierra Madre de Chiapas moist forests",24.95,3652.4,134.77,-307
11601,-91.090133491404,14.7730857716822,3,"Central American pine-oak forests",14.7500000000001,2038.1,125.35,-374
4361,-91.0988525998154,36.7656986172785,4,"Central U.S. hardwood forests",14.2500000000001,1420.1,94.45,-49
26832,-91.100582904455,53.3345024811268,6,"Central Canadian Shield forests",-0.749999999999943,605.8,55.28,-75
40859,-91.1024903180045,40.8525000465651,8,"Central tall grasslands",11.05,971.8,94.29,-218
55555,-91.1080167429713,16.860621560695,1,"Petén-Veracruz moist forests",22.55,2674.6,123.8,-10
18366,-91.1091822929175,49.18421883185,6,"Central Canadian Shield forests",2.25000000000006,770.1,58.74,38
41511,-91.1152325800294,36.0930433799409,4,"Mississippi lowland forests",15.55,1290.9,110.29,-221
52843,-91.1152558987336,45.9618166592083,4,"Western Great Lakes forests",5.45000000000005,854.3,68.22,-16
28790,-91.1162144953786,32.9960136450551,4,"Mississippi lowland forests",18.2500000000001,1466.4,121.87,-264
44569,-91.1188861365721,34.3402810635962,4,"Mississippi lowland forests",17.2500000000001,1350.1,105.94,-213
13467,-91.1190390058436,17.5521712633234,1,"Petén-Veracruz moist forests",26.2500000000001,1939.5,144.65,-278
5809,-91.1201186652416,29.6169217018198,4,"Mississippi lowland forests",20.45,1761.4,120.68,-42
47522,-91.1252849899589,17.0975627361559,1,"Petén-Veracruz moist forests",25.65,1855,134.52,-191
48377,-91.128997595236,44.0370016693354,4,"Upper Midwest forest-savanna transition",8.15000000000003,891.4,81.13,-121
23176,-91.1327382484359,67.9236670560891,11,"Middle Arctic tundra",-14.35,439,26.43,91
48468,-91.1390067593807,65.0267921007895,11,"Middle Arctic tundra",-12.95,436.2,31.16,44
24667,-91.1525531667986,18.738262871369,1,"Pantanos de Centla",27.05,1529.6,170.8,-678
23192,-91.1798527446737,49.0210988791846,4,"Western Great Lakes forests",2.45000000000005,757.3,57.81,35
25395,-91.1915339712345,31.9670746275412,4,"Mississippi lowland forests",18.95,1424.2,129.62,-323
54597,-91.1916969279843,46.1772256092283,4,"Western Great Lakes forests",5.25000000000006,864.1,69.15,-15
33253,-91.1961774536984,-0.363722923116086,13,"Galápagos Islands scrubland mosaic",22.95,1603.2,130.56,-672
43371,-91.1985652988155,46.7551154152066,4,"Western Great Lakes forests",4.95000000000005,880.4,65.77,13
26441,-91.2005746017373,53.3640246017684,6,"Central Canadian Shield forests",-0.749999999999943,599.6,49.65,-19
21960,-91.2006881964019,16.5361834656107,1,"Petén-Veracruz moist forests",22.65,3410.4,118.27,39
15602,-91.2091907417862,38.0479825146134,4,"Central U.S. hardwood forests",13.2500000000001,1120.3,91.99,-121
5606,-91.2154208280253,15.2343301592499,3,"Central American pine-oak forests",15.2500000000001,1806.6,110.49,-114
35040,-91.2161574879254,14.4324678572492,1,"Sierra Madre de Chiapas moist forests",24.85,4117.2,130.57,-128
44303,-91.2190712899026,35.4482987944018,4,"Mississippi lowland forests",16.35,1286.8,115.76,-270
1265,-91.2369583052708,34.4360438482633,4,"Mississippi lowland forests",17.15,1332.5,117.91,-280
20376,-91.2378655625845,18.8894938804253,1,"Yucatán moist forests",26.7500000000001,1477,162.59,-617
18799,-91.2391742696591,18.5971631015749,14,"Mesoamerican Gulf-Caribbean mangroves",27.05,1586.2,152.26,-447
36482,-91.2440295411205,56.6995733781464,6,"Southern Hudson Bay taiga",-5.14999999999998,576.4,40.94,-41
55651,-91.2659114179406,38.8262814938115,8,"Central forest-grasslands transition",12.65,1201.2,103.26,-180
25446,-91.2740754482926,30.7970850218662,4,"Southeastern mixed forests",19.15,1621.4,112.81,-83
17950,-91.2758696222917,15.3542226282039,3,"Central American pine-oak forests",17.2500000000001,1842.2,125.16,-227
44552,-91.2780398580916,30.6447408092361,4,"Mississippi lowland forests",19.35,1567.2,116.64,-106
5226,-91.278855504968,55.7602548607535,6,"Southern Hudson Bay taiga",-3.54999999999995,584.2,45.7,-39
16491,-91.2789132489681,31.266322435844,4,"Southeastern mixed forests",18.95,1532.5,105.41,-97
29035,-91.2883587263688,43.6892556441991,4,"Upper Midwest forest-savanna transition",8.45000000000005,934.1,78.79,-64
28822,-91.2883587263688,43.6892556441991,4,"Upper Midwest forest-savanna transition",8.45000000000005,934.1,78.79,-64
38494,-91.2922709454167,50.9401000502509,6,"Midwestern Canadian Shield forests",1.15000000000003,742.2,53.79,39
29429,-91.3079901673858,16.695269812491,1,"Chiapas montane forests",18.45,3295.9,112.68,64
42862,-91.3174476641974,34.4221005194158,4,"Mississippi lowland forests",17.15,1316.2,109.05,-240
48121,-91.3204321747519,17.6026682173561,1,"Petén-Veracruz moist forests",26.35,1911.7,158.46,-362
26356,-91.3257995095402,39.0617153440415,8,"Central forest-grasslands transition",12.85,1056.1,104.19,-279
17403,-91.3260902570109,31.4819456396441,4,"Southeastern mixed forests",18.95,1532.8,108.53,-114
24277,-91.3360788541323,53.8002047555025,6,"Central Canadian Shield forests",-1.24999999999994,552.9,60.15,-183
46328,-91.3404773533461,43.8662506382758,4,"Upper Midwest forest-savanna transition",8.05000000000001,970.5,77.05,-23
40376,-91.3483041749518,42.3559299037987,8,"Central tall grasslands",8.85000000000002,958.9,88.34,-160
26859,-91.3653946468983,51.3686836306286,6,"Midwestern Canadian Shield forests",0.650000000000034,747.2,57.7,24
12989,-91.369890319375,38.2015358633691,4,"Central U.S. hardwood forests",13.2500000000001,1174.2,102.43,-169
6990,-91.3763000257373,32.0080579514871,4,"Mississippi lowland forests",18.95,1463.2,114.49,-188
22901,-91.3813328313161,16.8856806238227,1,"Petén-Veracruz moist forests",22.65,2618.9,130.95,-85
21062,-91.385947810418,15.7197396310602,3,"Central American pine-oak forests",13.55,3030,105.27,88
39270,-91.3925360477242,42.0572646966315,8,"Central tall grasslands",9.25000000000006,973,90.92,-172
12854,-91.4037016286358,55.8526170957033,6,"Southern Hudson Bay taiga",-3.74999999999994,585.3,49.13,-82
1419,-91.4038057333849,16.1732612692746,1,"Petén-Veracruz moist forests",23.35,2909.5,114.75,38
49145,-91.4050360651002,49.141601569281,4,"Western Great Lakes forests",2.35000000000002,777.7,61.17,20
48405,-91.4120862143623,33.0297832087684,4,"Mississippi lowland forests",18.2500000000001,1440.6,118.26,-267
28984,-91.4183444619951,29.6883862082428,7,"Western Gulf coastal grasslands",20.55,1795.7,114.31,-1
10180,-91.4229024451342,44.9414517258981,4,"Upper Midwest forest-savanna transition",7.15000000000003,823.6,79.43,-155
54132,-91.4384265822081,69.0387345357282,11,"Middle Arctic tundra",-14.7499999999999,369.8,26.51,37
7940,-91.4384731884876,67.9134184753711,11,"Middle Arctic tundra",-14.55,391.4,27.53,33
33854,-91.4511458646699,14.3560628375875,2,"Central American dry forests",26.65,3140.9,145.49,-362
24219,-91.4539352243056,67.3771561037048,11,"Middle Arctic tundra",-14.55,472.9,26.38,117
56417,-91.4552912160226,56.2014913788936,6,"Southern Hudson Bay taiga",-4.34999999999997,596.8,44.87,2
13598,-91.4554997652528,38.5582089010718,8,"Central forest-grasslands transition",12.95,1267.2,93,-31
11561,-91.4593704486008,33.8350683278999,4,"Mississippi lowland forests",17.65,1349.7,119.75,-304
16444,-91.4609110663103,17.6600551094075,1,"Pantanos de Centla",26.55,1898.6,142.07,-237
55763,-91.4646531445001,31.4880593057531,4,"Mississippi lowland forests",19.2500000000001,1406.4,120.59,-288
44928,-91.4692985922229,36.5769714826785,4,"Central U.S. hardwood forests",14.55,1225.4,109.75,-241
45275,-91.4692985922229,36.5769714826785,4,"Central U.S. hardwood forests",14.55,1225.4,109.75,-241
17935,-91.4694065145203,36.8047651391386,4,"Central U.S. hardwood forests",14.05,1185,93.07,-119
22470,-91.4700482599025,53.5704515830044,6,"Central Canadian Shield forests",-0.949999999999989,592.5,49.66,-27
27767,-91.479475801254,35.6047429577278,4,"Central U.S. hardwood forests",16.15,1276.1,115.78,-271
29627,-91.4847403419186,46.010201407542,4,"Western Great Lakes forests",5.85000000000002,826,72.51,-83
30270,-91.487188742171,33.8244321529528,4,"Mississippi lowland forests",17.65,1347,119.57,-298
39944,-91.4874081503362,32.9415179435727,4,"Mississippi lowland forests",18.2500000000001,1448.3,117.25,-265
48656,-91.4885546968091,76.2801290433911,11,"High Arctic tundra",-17.35,310.5,25.44,-8
13092,-91.4947936198762,48.1033874962295,4,"Western Great Lakes forests",3.55000000000001,723.1,62.78,-55
55565,-91.4948749056351,38.5600708926451,8,"Central forest-grasslands transition",12.85,1222.2,92.46,-47
1614,-91.5065659017337,39.5375466774229,8,"Central forest-grasslands transition",12.55,1087.8,101.97,-230
56239,-91.5081764771454,53.0362958589859,6,"Central Canadian Shield forests",-0.649999999999977,646.4,49.24,29
46858,-91.5141603213514,34.2275317535238,4,"Mississippi lowland forests",17.35,1325.9,118.44,-295
21309,-91.5153065157812,17.0842791408437,1,"Petén-Veracruz moist forests",23.7500000000001,2316.9,132.45,-94
17963,-91.5168416810324,40.4527101724416,8,"Central forest-grasslands transition",11.45,997.5,95.21,-212
30370,-91.5252914224907,37.8711593152058,4,"Central U.S. hardwood forests",13.05,1229.9,92.82,-40
39711,-91.534336899695,44.0637488430925,4,"Upper Midwest forest-savanna transition",8.25000000000006,821.1,81.69,-188
23677,-91.5378179677088,68.1691317995462,11,"Middle Arctic tundra",-14.55,415.6,26.24,66
56803,-91.5413887405232,14.840210565173,1,"Central American montane forests",14.15,3405.4,114.02,-71
6508,-91.5458284059181,31.3522059970039,4,"Mississippi lowland forests",19.2500000000001,1421.9,111.76,-200
54721,-91.5550321192365,55.2558670067408,6,"Southern Hudson Bay taiga",-2.34999999999997,555,46.38,-45
35703,-91.5777892256762,30.005757715278,4,"Mississippi lowland forests",20.05,1622.6,121.05,-45
46095,-91.5850863719536,14.573195366353,1,"Sierra Madre de Chiapas moist forests",24.85,4072.8,130.45,-120
52313,-91.5912890578506,31.973840664122,4,"Mississippi lowland forests",18.95,1462.8,122.88,-254
44156,-91.5958976795298,55.148647544573,6,"Southern Hudson Bay taiga",-2.24999999999994,551.7,47.15,-85
247,-91.6081976170538,29.7527802465862,7,"Western Gulf coastal grasslands",20.55,1661.9,130.68,-115
19315,-91.6095812318769,14.9832704888672,1,"Central American montane forests",11.85,2478.4,109.46,-146
7218,-91.6138856648666,44.5087399496078,4,"Upper Midwest forest-savanna transition",7.55000000000001,908.7,81.54,-106
50607,-91.6140937534174,37.5015732398658,4,"Central U.S. hardwood forests",12.95,1241.1,91.52,-40
58166,-91.6394360639013,45.5666858954147,4,"Upper Midwest forest-savanna transition",6.15000000000003,847.6,73.71,-80
1679,-91.6560471153938,33.2032398202167,5,"Piney Woods forests",17.95,1474,105.31,-164
45327,-91.6603230991754,41.5259373066294,8,"Central tall grasslands",10.05,987,92.54,-185
41419,-91.661248603071,78.3634838540319,11,"High Arctic tundra",-15.85,352.4,26.43,10
15115,-91.6838669582876,14.5897417259001,1,"Sierra Madre de Chiapas moist forests",25.45,3994.1,133.04,-129
19478,-91.6966070105839,15.2399762556499,3,"Central American pine-oak forests",16.05,1630.2,131.45,-296
45350,-91.705742373015,17.7313153793147,1,"Pantanos de Centla",26.7500000000001,1808.8,165.04,-425
36179,-91.7114499582452,40.8826124540358,8,"Central forest-grasslands transition",10.85,987.5,89.51,-165
38184,-91.7124892011298,51.8338264433421,6,"Midwestern Canadian Shield forests",0.250000000000057,712.3,57.7,-7
57452,-91.712760955141,40.2895663141674,8,"Central forest-grasslands transition",11.55,1073.4,91.83,-132
16749,-91.7313179704529,44.6358984896531,4,"Upper Midwest forest-savanna transition",7.35000000000002,940.5,79.81,-60
49134,-91.7330111337139,17.9981997297513,1,"Pantanos de Centla",26.7500000000001,1632.3,161.24,-488
53953,-91.7334803808507,14.3579317295981,1,"Sierra Madre de Chiapas moist forests",27.2500000000001,2420,147.92,-419
2597,-91.7466539317077,39.1393358045135,8,"Central forest-grasslands transition",12.55,1104.3,102.51,-227
30657,-91.7467443262682,65.5017848346533,11,"Middle Arctic tundra",-13.65,434.9,29.46,61
42801,-91.7482355550128,15.3959380480659,3,"Central American pine-oak forests",19.95,1199.6,143.13,-632
50629,-91.7493757850708,17.505086817269,1,"Petén-Veracruz moist forests",26.35,1971.2,154.38,-296
56008,-91.7530709117213,18.4626474237911,14,"Mesoamerican Gulf-Caribbean mangroves",26.65,1576.8,156.87,-426
39657,-91.7547269286353,49.4270525660772,4,"Western Great Lakes forests",2.45000000000005,778.6,65.93,-51
17169,-91.7586868343628,17.3059910627931,1,"Petén-Veracruz moist forests",23.2500000000001,2372.5,136.11,-103
51031,-91.7687871405409,42.8306739974766,4,"Upper Midwest forest-savanna transition",8.25000000000006,954.1,89.42,-169
22602,-91.7757538061882,31.9082896475768,4,"Mississippi lowland forests",18.85,1419.4,126.17,-291
7140,-91.7778782525658,45.7432747952936,4,"Western Great Lakes forests",5.95000000000005,877.9,73.51,-52
11731,-91.7800994078207,52.553232681113,6,"Midwestern Canadian Shield forests",-0.0499999999999545,729.3,50.76,72
30993,-91.7814185625394,39.6983509819073,8,"Central forest-grasslands transition",12.2500000000001,1113.6,98.89,-167
38751,-91.7814402858582,38.7587841717019,8,"Central forest-grasslands transition",12.7500000000001,1215.8,99.18,-126
4746,-91.7871543612687,49.3436125235101,4,"Western Great Lakes forests",2.25000000000006,825.8,67.92,-17
10127,-91.7896259537705,36.1836145009618,4,"Central U.S. hardwood forests",15.15,1250.4,111.06,-233
30844,-91.7902270848448,54.8151906981926,6,"Central Canadian Shield forests",-1.94999999999999,573.1,51.16,-60
41951,-91.798598198999,37.7420194972767,4,"Central U.S. hardwood forests",13.35,1178.7,92.53,-60
36067,-91.8005942532751,36.0517622538453,4,"Central U.S. hardwood forests",15.15,1360.6,106.51,-147
7904,-91.8044130478499,42.4183318483843,8,"Central tall grasslands",8.75000000000006,967.3,88.92,-157
44400,-91.8087939003992,17.0110496468305,1,"Chiapas montane forests",18.05,2649.3,121.12,12
51870,-91.8094121932492,42.0213967092895,8,"Central tall grasslands",9.35000000000002,965.4,91.35,-183
21584,-91.8098484599358,37.5452127207392,4,"Central U.S. hardwood forests",12.85,1280.6,94.92,-48
3171,-91.8101465572045,45.9776716305775,4,"Western Great Lakes forests",6.05000000000001,836.8,71.24,-62
21765,-91.8257617133609,36.8910797045594,4,"Central U.S. hardwood forests",13.65,1182.7,106.55,-218
35111,-91.8271117819414,56.6724981707253,6,"Southern Hudson Bay taiga",-4.74999999999994,587,43.57,-37
4453,-91.8336980843058,57.0727053421005,6,"Southern Hudson Bay taiga",-5.74999999999994,581.4,42.06,25
28747,-91.8348456329661,31.8720352151328,4,"Mississippi lowland forests",18.95,1428.2,112.53,-228
3926,-91.8399315642286,73.2159348847806,11,"High Arctic tundra",-15.65,332.2,25.6,13
44774,-91.8448937160828,34.0641890042386,5,"Piney Woods forests",17.45,1364.5,108.76,-198
30813,-91.8832508471042,52.4716756685737,6,"Midwestern Canadian Shield forests",0.0500000000000114,711.6,54.67,20
26841,-91.9131303175887,34.295932798047,4,"Mississippi lowland forests",17.2500000000001,1330.6,120.13,-298
52171,-91.9132061299878,31.6975529726676,5,"Piney Woods forests",19.15,1447.4,110.02,-205
10843,-91.9167347175497,17.3860594868891,1,"Petén-Veracruz moist forests",24.35,2507.3,140.53,-115
9348,-91.9171281117396,31.6732317904723,5,"Piney Woods forests",19.15,1443.4,109.11,-205
22628,-91.9251401686668,31.4317910039817,4,"Mississippi lowland forests",19.2500000000001,1430.1,123.03,-301
54854,-91.9267624668419,40.7963745895411,8,"Central forest-grasslands transition",10.85,971.1,95.37,-232
26255,-91.9309659770158,35.1615403369515,4,"Ozark Mountain forests",16.15,1381,117.63,-247
28868,-91.9395819473823,37.4287258690634,4,"Central U.S. hardwood forests",13.35,1107.1,92.53,-138
51501,-91.979738736113,39.3173328755111,8,"Central forest-grasslands transition",12.55,1102.7,103.68,-242
8269,-91.9823287037839,34.0467684040172,5,"Piney Woods forests",17.2500000000001,1443.4,100.93,-129
4951,-91.9929276529115,40.6081232788619,8,"Central forest-grasslands transition",11.05,1048.4,96.96,-199
4920,-91.9929276529115,40.6081232788619,8,"Central forest-grasslands transition",11.05,1048.4,96.96,-199
47567,-91.9945475589829,43.4428916659186,4,"Upper Midwest forest-savanna transition",7.75000000000006,877.7,87.05,-203
2820,-91.9969816072035,38.7470519139262,8,"Central forest-grasslands transition",12.85,1198,101.01,-143
36820,-92.0054810569489,35.8529366397677,4,"Central U.S. hardwood forests",14.65,1287.4,99.21,-141
6133,-92.0183767778724,33.2061454259698,5,"Piney Woods forests",18.05,1433.4,101.42,-145
12561,-92.0239391292121,43.9398604486129,4,"Upper Midwest forest-savanna transition",7.45000000000005,956.7,86.2,-118
13080,-92.0282660970332,48.5576289328236,4,"Western Great Lakes forests",3.45000000000005,746.6,60.54,-9
57630,-92.0284848341878,40.493628183072,8,"Central forest-grasslands transition",11.15,1051.9,98.13,-205
10909,-92.0299375428247,38.4946295483489,8,"Central forest-grasslands transition",13.35,1205.2,104.75,-161
57373,-92.0355534448466,45.7032987513812,4,"Western Great Lakes forests",6.25000000000006,836.8,71.84,-65
16274,-92.0432705201008,33.8578165598361,5,"Piney Woods forests",17.55,1387.4,99.68,-137
48954,-92.0439037847065,41.9610649265359,8,"Central tall grasslands",9.35000000000002,968.3,92.31,-190
49152,-92.0732079900568,30.1273455074588,7,"Western Gulf coastal grasslands",19.95,1587.6,124.77,-118
33933,-92.0762146433839,43.1965075601151,8,"Central tall grasslands",7.85000000000002,946.6,86.31,-144
32502,-92.0809681276501,30.9209067310954,4,"Mississippi lowland forests",19.45,1531.3,121.5,-200
29929,-92.1074966827789,16.135021025239,3,"Central American pine-oak forests",18.15,1453.2,126.53,-410
21561,-92.1110570731458,40.6393972254962,8,"Central forest-grasslands transition",11.05,1051.7,92.9,-153
52600,-92.1140500259516,67.6076147239288,11,"Middle Arctic tundra",-14.55,413.5,27.46,62
16768,-92.121478306494,38.5048984631517,8,"Central forest-grasslands transition",13.2500000000001,1218.3,98.79,-84
58566,-92.1233303408935,45.8411444514791,4,"Western Great Lakes forests",6.35000000000002,811.2,70.73,-78
12665,-92.1237199816087,75.9821025388235,11,"High Arctic tundra",-16.15,340.5,24.61,12
16549,-92.1289761266504,47.4744842123024,4,"Western Great Lakes forests",3.75000000000006,743.3,61.68,-29
50253,-92.1393166674578,63.1745854086175,11,"Low Arctic tundra",-10.85,432.5,34.98,-11
41177,-92.1418593042043,16.2915241888554,3,"Central American pine-oak forests",17.55,1586.9,120.22,-299
37409,-92.1435064190646,43.5890835874831,4,"Upper Midwest forest-savanna transition",7.55000000000001,950.5,86.73,-133
56893,-92.1577294145348,73.4421753375239,11,"High Arctic tundra",-16.35,349,23.69,50
45059,-92.1680582838457,44.8495752610087,4,"Upper Midwest forest-savanna transition",7.05000000000001,859.8,78.61,-112
25515,-92.1680819749331,16.5548008522918,3,"Central American pine-oak forests",14.55,1849.4,115.9,-94
38949,-92.1904050122135,38.9763173040551,8,"Central forest-grasslands transition",12.65,1185,106.02,-196
2449,-92.1958155113331,65.1374647461593,11,"Middle Arctic tundra",-12.95,394.8,32.22,-3
18415,-92.1985075265139,33.1828021112405,5,"Piney Woods forests",18.2500000000001,1431.4,100.2,-150
30390,-92.2057015478083,33.9617262811556,5,"Piney Woods forests",17.45,1384.9,99.49,-136
19116,-92.2208800792647,18.1338306676209,1,"Pantanos de Centla",26.85,1832.5,159.51,-361
54294,-92.2267389138791,14.5680773403981,2,"Central American dry forests",27.2500000000001,1639.2,142.77,-456
46602,-92.2409944691748,47.3985631255793,4,"Western Great Lakes forests",3.85000000000002,728.2,67,-101
14638,-92.2519925351033,49.0449729868321,4,"Western Great Lakes forests",3.05000000000001,743.1,72.44,-145
22479,-92.255801648378,66.0466626703269,11,"Middle Arctic tundra",-13.85,483.2,27.46,130
13679,-92.25876507737,17.0854842432704,3,"Central American pine-oak forests",20.05,2246.6,125.9,-93
44112,-92.259992148339,54.6928410978168,6,"Midwestern Canadian Shield forests",-1.94999999999999,571.4,47.52,-37
7572,-92.2648838916463,45.1568344913658,4,"Upper Midwest forest-savanna transition",6.65000000000003,844,80.09,-146
728,-92.2721590451839,74.0187180823912,11,"High Arctic tundra",-14.35,329.1,24.86,18
