ind,lon,lat,biome,ecoregion,image_id_1
2771,-7.35703917697367,27.7189440132436,13,North Saharan steppe and woodlands,20220809T110629_20220809T112132_T29RPL
22947,-7.36132929654275,20.8689274900622,13,Sahara desert,20220622T105631_20220622T111210_T29QPD
8252,-7.36384542289366,40.1780702775503,12,Northwest Iberian montane forests,20170704T112111_20170704T112431_T29TPE
58882,-7.38398526110984,53.1921152207198,4,Celtic broadleaf forests,20220813T114401_20220813T114401_T29UNV
27016,-7.40245531785277,43.2811650909003,4,Cantabrian mixed forests,20170617T113321_20170617T113319_T29TPH
22742,-7.41132821741769,13.0766539289895,7,West Sudanian savanna,20220624T104629_20220624T105906_T29PPQ
48401,-7.41156100826413,40.405185016884,12,Northwest Iberian montane forests,20170704T112111_20170704T112431_T29TPE
45191,-7.42725965412535,41.9520184501657,12,Northwest Iberian montane forests,20170813T112121_20170813T112433_T29TPG
35171,-7.42921105609048,21.0790832780335,13,Sahara desert,20220622T105631_20220622T111210_T29QPD
3087,-7.43395873516965,29.2291507176339,13,North Saharan steppe and woodlands,20220730T110629_20220730T112133_T29RPN
53996,-7.43661225522493,9.95400735804706,7,West Sudanian savanna,20210629T104619_20210629T105906_T29PPM
44796,-7.43952378103569,9.08264805788768,7,West Sudanian savanna,20210629T104619_20210629T105906_T29PPL
12923,-7.44275060981485,26.3086182640244,13,North Saharan steppe and woodlands,20220617T105629_20220617T111157_T29RPK
2115,-7.44365112827634,30.520471979657,12,Mediterranean acacia-argania dry woodlands and succulent thickets,20220809T110629_20220809T112132_T29RPP
39118,-7.44370715054342,22.9907577564552,13,Sahara desert,20220712T105631_20220712T111159_T29QPF
3609,-7.44589212822288,27.360471662673,13,North Saharan steppe and woodlands,20190618T105621_20190618T110416_T29RPL
42857,-7.45586234830424,55.0310745348006,4,North Atlantic moist mixed forests,20170802T115401_20170802T115401_T29UNA
17979,-7.45735790207294,22.3421040287776,13,Sahara desert,20220727T105629_20220727T111122_T29QPE
47343,-7.4584720068394,28.2351383392833,13,North Saharan steppe and woodlands,20220617T105629_20220617T111157_T29RPM
58244,-7.46202878342288,27.3268180825479,13,North Saharan steppe and woodlands,20220809T110629_20220809T112132_T29RPL
1539,-7.4650911056311,28.2442393350513,13,North Saharan steppe and woodlands,20220617T105629_20220617T111157_T29RPM
39226,-7.47357178389368,22.8077205739054,13,Sahara desert,20220712T105631_20220712T111159_T29QPF
4119,-7.47591664888162,52.2820601004089,4,Celtic broadleaf forests,20220810T113331_20220810T113330_T29UPU
364,-7.48847573463411,43.711939201208,4,Cantabrian mixed forests,20180624T112109_20180624T112452_T29TPJ
49172,-7.48905067861318,13.5970845884203,7,West Sudanian savanna,20220624T104629_20220624T105906_T29PPR
8653,-7.48927166279131,42.2078186237301,4,Cantabrian mixed forests,20170813T112121_20170813T112433_T29TPG
57057,-7.49375750558295,16.1088047539729,7,Sahelian Acacia savanna,20200624T104629_20200624T105850_T29PPT
49584,-7.50387197745127,54.6929296642381,4,North Atlantic moist mixed forests,20170802T115401_20170802T115401_T29UNA
44127,-7.5055506228714,16.9737559341376,7,Sahelian Acacia savanna,20220719T105041_20220719T110109_T29QPU
36580,-7.52936379155696,31.5930988317043,12,Mediterranean acacia-argania dry woodlands and succulent thickets,20170701T111051_20170701T111746_T29SPR
29008,-7.53875699953045,21.0850425113914,13,Sahara desert,20220622T105631_20220622T111210_T29QPD
9570,-7.53917941216167,41.1382823732906,12,Iberian sclerophyllous and semi-deciduous forests,20170714T112111_20170714T112114_T29TPF
49157,-7.55013691013926,42.5049522271054,12,Northwest Iberian montane forests,20230807T112119_20230807T112118_T29TPH
17906,-7.55786276656616,19.3951904267392,13,South Saharan steppe and woodlands,20220712T105631_20220712T111159_T29QPB
18038,-7.55786276656616,19.3951904267392,13,South Saharan steppe and woodlands,20220712T105631_20220712T111159_T29QPB
41449,-7.56591025601244,26.5033723647097,13,North Saharan steppe and woodlands,20220617T105629_20220617T111157_T29RPK
20020,-7.56700534367269,18.4755797560978,13,South Saharan steppe and woodlands,20220627T105629_20220627T111158_T29QPA
36862,-7.56808337617863,24.5256169308277,13,Sahara desert,20220727T105629_20220727T111122_T29RPH
56434,-7.57972275733198,9.2098735901543,7,West Sudanian savanna,20210629T104619_20210629T105906_T29PPL
40799,-7.5799192571514,40.4733270489343,12,Northwest Iberian montane forests,20170704T112111_20170704T112431_T29TPE
12149,-7.58355020820056,22.9336646556595,13,Sahara desert,20220712T105631_20220712T111159_T29QPF
39620,-7.5939888791294,39.9288444213725,12,Southwest Iberian Mediterranean sclerophyllous and mixed forests,20170704T112111_20170704T112431_T29TPE
50323,-7.59527253582405,17.2416647177425,7,Sahelian Acacia savanna,20220704T104629_20220704T105903_T29QPV
19856,-7.59676720717607,18.1287415042284,13,South Saharan steppe and woodlands,20220627T105629_20220627T111158_T29QPA
27617,-7.5995422061446,13.8487177693307,7,West Sudanian savanna,20220624T104629_20220624T105906_T29PPR
47968,-7.62704103987591,54.2688500991972,4,Celtic broadleaf forests,20220811T115409_20220811T115508_T29UNA
24783,-7.63778775488507,39.2510410579959,12,Iberian sclerophyllous and semi-deciduous forests,20170704T112111_20170704T112431_T29SPD
30457,-7.64362529487968,30.129492620885,12,Mediterranean acacia-argania dry woodlands and succulent thickets,20220809T110629_20220809T112132_T29RPP
30809,-7.64448830558715,25.9269391632815,13,North Saharan steppe and woodlands,20220707T105629_20220707T111158_T29RPJ
13985,-7.65056038883637,38.3466676671369,12,Iberian sclerophyllous and semi-deciduous forests,20170704T112111_20170704T112431_T29SPC
21521,-7.65214555221243,42.3472383629791,12,Northwest Iberian montane forests,20170813T112121_20170813T112433_T29TPG
56595,-7.65242222017625,28.1980068846071,13,North Saharan steppe and woodlands,20220617T105629_20220617T111157_T29RPM
29493,-7.65401018980657,22.0285069148255,13,Sahara desert,20220727T105629_20220727T111122_T29QPE
40776,-7.66017611486652,18.7188371793873,13,South Saharan steppe and woodlands,20220627T105629_20220627T111158_T29QPA
9139,-7.66056065479157,13.7939300735451,7,West Sudanian savanna,20220624T104629_20220624T105906_T29PPR
48565,-7.66426769015862,22.0675817889994,13,Sahara desert,20220727T105629_20220727T111122_T29QPE
20055,-7.67296364744925,19.2880129737464,13,South Saharan steppe and woodlands,20220712T105631_20220712T111159_T29QPB
10399,-7.6877039993079,30.3876989142437,12,Mediterranean woodlands and forests,20220809T110629_20220809T112132_T29RPP
7460,-7.692138100259,13.9527658872628,7,West Sudanian savanna,20220624T104629_20220624T105906_T29PPR
32641,-7.70362258682903,20.3704854961894,13,Sahara desert,20220727T105629_20220727T111122_T29QPC
54375,-7.7046700499501,21.137287017243,13,Sahara desert,20220622T105631_20220622T111210_T29QPD
37933,-7.7139450618902,40.1766750528059,12,Northwest Iberian montane forests,20170704T112111_20170704T112431_T29TPE
51268,-7.71704290683962,28.2215013554281,13,North Saharan steppe and woodlands,20220617T105629_20220617T111157_T29RPM
7107,-7.72363426891494,20.8769029057368,13,Sahara desert,20220622T105631_20220622T111210_T29QPD
37600,-7.75106152549361,8.96630137485484,7,Guinean forest-savanna mosaic,20210629T104619_20210629T105906_T29PPL
20051,-7.75340301859262,23.1948602353404,13,Sahara desert,20220712T105631_20220712T111159_T29QPF
5331,-7.76575350274828,17.8450458567604,13,South Saharan steppe and woodlands,20220707T105629_20220707T111158_T29QPV
7292,-7.76853566615233,27.1443689712024,13,North Saharan steppe and woodlands,20220710T110629_20220710T112220_T29RPL
31858,-7.76993855982056,42.4248175850202,4,Cantabrian mixed forests,20170617T113321_20170617T113319_T29TNH
31079,-7.77016734943837,30.7416176138397,12,Mediterranean woodlands and forests,20230804T110619_20230804T112117_T29RPQ
3777,-7.77452577801139,54.4149821894393,4,North Atlantic moist mixed forests,20220811T115409_20220811T115508_T29UNA
33592,-7.78490351869181,23.141801165914,13,Sahara desert,20220712T105631_20220712T111159_T29QPF
52167,-7.79067802298849,21.7648009251712,13,Sahara desert,20220727T105629_20220727T111122_T29QPE
28842,-7.79175136029033,23.0320489911891,13,Sahara desert,20220712T105631_20220712T111159_T29QPF
30141,-7.7946649546985,15.8935881416065,7,Sahelian Acacia savanna,20200624T104629_20200624T105850_T29PPT
55393,-7.79605694067604,22.4294462593829,13,Sahara desert,20220727T105629_20220727T111122_T29QPE
30994,-7.8070835086217,39.5367170670586,12,Southwest Iberian Mediterranean sclerophyllous and mixed forests,20170704T112111_20170704T112431_T29SND
9192,-7.80795893906733,20.5585078437465,13,Sahara desert,20220727T105629_20220727T111122_T29QPC
2794,-7.8114175854742,11.4219535201043,7,West Sudanian savanna,20210629T104619_20210629T105906_T29PPN
19279,-7.81307301918406,39.0416883141716,12,Iberian sclerophyllous and semi-deciduous forests,20170704T112111_20170704T112431_T29SND
17345,-7.81308250274063,15.2072242361359,7,Sahelian Acacia savanna,20200624T104629_20200624T105850_T29PPS
19550,-7.83251348901356,16.3457408775641,7,Sahelian Acacia savanna,20220707T105629_20220707T111158_T29QPU
42439,-7.83872837121822,28.5166062833172,13,North Saharan steppe and woodlands,20220625T110631_20220625T112257_T29RPM
10485,-7.83875107503277,54.1596003983903,4,North Atlantic moist mixed forests,20220811T115409_20220811T115508_T29UNA
30164,-7.84861494585124,20.4354203644431,13,Sahara desert,20220727T105629_20220727T111122_T29QPC
56276,-7.85118151382153,29.1365721257781,13,North Saharan steppe and woodlands,20220730T110629_20220730T112133_T29RPN
24619,-7.8525298789682,54.4066642179575,4,North Atlantic moist mixed forests,20220811T115409_20220811T115508_T29UNA
7079,-7.86388649449475,39.5571083940158,12,Southwest Iberian Mediterranean sclerophyllous and mixed forests,20170704T112111_20170704T112431_T29SND
18787,-7.86778948796581,26.407190687136,13,North Saharan steppe and woodlands,20220617T105629_20220617T111157_T29RPK
19011,-7.86935636524558,28.9314447926147,13,North Saharan steppe and woodlands,20220730T110629_20220730T112133_T29RPN
17208,-7.87029345427905,40.3483631817885,12,Northwest Iberian montane forests,20170813T112121_20170813T112433_T29TNE
49274,-7.87973434464598,40.3210002297111,12,Northwest Iberian montane forests,20170813T112121_20170813T112433_T29TNE
55977,-7.88033627392568,12.4765721990301,7,West Sudanian savanna,20220624T104629_20220624T105906_T29PPP
18202,-7.89237156329222,24.2181591486919,13,Sahara desert,20210801T105619_20210801T111155_T29QPG
24465,-7.90531644751314,14.2086146488361,7,West Sudanian savanna,20220624T104629_20220624T105906_T29PPR
52381,-7.91459479675549,8.67369434010942,7,Guinean forest-savanna mosaic,20210704T105031_20210704T110611_T29PPK
33141,-7.92039115655265,14.2179664902108,7,West Sudanian savanna,20220624T104629_20220624T105906_T29PPR
1308,-7.92735921737025,21.2871270460164,13,Sahara desert,20220622T105631_20220622T111210_T29QPD
51614,-7.92874136170499,13.3807547780538,7,West Sudanian savanna,20220624T104629_20220624T105906_T29PPQ
57504,-7.94174032773708,52.9307535945399,4,Celtic broadleaf forests,20220811T115409_20220811T115508_T29UNU
42919,-7.95150650269471,25.4285845852324,13,North Saharan steppe and woodlands,20220627T105629_20220627T111158_T29RNJ
56925,-7.95164522419844,30.9778916642006,12,Mediterranean woodlands and forests,20170701T111051_20170701T111746_T29RNQ
1416,-7.95791517841707,8.43327379495139,7,Guinean forest-savanna mosaic,20210704T105031_20210704T110611_T29PPK
24726,-7.96606906339238,22.529499741542,13,Sahara desert,20220712T105631_20220712T111159_T29QPF
43104,-7.97320817323049,27.7726857828172,13,North Saharan steppe and woodlands,20220710T110629_20220710T112220_T29RNL
48127,-7.9860671257122,14.2379365664542,7,West Sudanian savanna,20220624T104629_20220624T105906_T29PNR
5131,-70.0010740538123,68.7636105996511,11,High Arctic tundra,20220706T162839_20220706T162838_T18WXB
19596,-70.0013962099349,43.9137778245254,4,Northeastern coastal forests,20200618T153559_20200618T153657_T19TDJ
48777,-70.0017317643207,-27.5615464841473,12,Chilean matorral,20230123T143729_20230123T144415_T19JDK
57724,-70.0029660437635,-2.75441038002789,1,Solimões-Japurá moist forests,20220114T145719_20220114T145721_T19MCT
2822,-70.0070244411117,65.7038771037911,11,Middle Arctic tundra,20190701T160911_20190701T161051_T19WDN
31085,-70.0071195940306,44.0886342596571,4,Northeastern coastal forests,20200618T153559_20200618T153657_T19TDJ
8007,-70.007852821387,4.61038375461952,7,Llanos,20230726T150721_20230726T150723_T19NCF
58734,-70.0137190321969,-15.2940503390498,10,Central Andean wet puna,20230116T144719_20230116T145504_T19LCD
47601,-70.0141152103118,-39.8168765429855,8,Low Monte,20221231T142709_20221231T143640_T19GDR
48088,-70.0165040634473,-12.1515352630342,1,Southwest Amazon moist forests,20210109T145729_20210109T150603_T19LCG
11454,-70.0232452398018,48.9473867873687,6,Eastern Canadian forests,20190707T153819_20190707T154308_T19UDQ
16083,-70.025469554552,49.0424558043686,6,Eastern Canadian forests,20190707T153819_20190707T154308_T19UDQ
15970,-70.025469554552,49.0424558043686,6,Eastern Canadian forests,20190707T153819_20190707T154308_T19UDQ
11677,-70.0319519755412,-0.808634791496246,1,Caqueta moist forests,20220112T150721_20220112T150721_T19MCV
28003,-70.0383633107065,8.83948022325397,2,Apure-Villavicencio dry forests,20190715T151709_20190715T151712_T19PCK
37583,-70.03914311167,-55.2108572371065,4,Magellanic subpolar forests,20190204T141049_20190204T142023_T19FDU
58074,-70.0391799717154,4.78310398707549,7,Llanos,20230726T150721_20230726T150723_T19NCF
28344,-70.040664706375,-41.5411906506691,8,Patagonian steppe,20220211T141729_20220211T142344_T19GDQ
13932,-70.0426289319368,59.9475465206508,11,Low Arctic tundra,20200806T155829_20200806T160601_T19VDG
8643,-70.0478341822485,-14.2793921295685,10,Central Andean wet puna,20220101T144719_20220101T144722_T19LCE
49668,-70.051052913656,-4.07174248690016,1,Solimões-Japurá moist forests,20220114T145719_20220114T145721_T19MCR
29860,-70.0514457750772,-32.9131371344708,10,Southern Andean steppe,20230113T143719_20230113T144449_T19HCD
48406,-70.0536379279021,-27.1168581116516,12,Chilean matorral,20230108T143731_20230108T144127_T19JCL
26706,-70.0540853377444,65.711556295843,11,Middle Arctic tundra,20190701T160911_20190701T161051_T19WDN
8721,-70.0558738202247,-31.1364668488452,10,Southern Andean steppe,20220207T143719_20220207T144217_T19JCF
40147,-70.0571048491127,-3.36644886353761,1,Solimões-Japurá moist forests,20220114T145719_20220114T145721_T19MCS
47317,-70.0584297249085,47.3649540276016,4,Eastern Great Lakes lowland forests,20190624T153609_20190624T153604_T19TDN
5541,-70.0637108773355,7.39322584354935,7,Llanos,20190627T150731_20190627T150938_T19NCJ
34114,-70.0638458423993,44.204321190352,4,Northeastern coastal forests,20220621T153819_20220621T153956_T19TDK
35209,-70.0705368683965,11.2503086425716,2,Lara-Falcón dry forests,20210704T151709_20210704T151705_T19PCN
14063,-70.0720044316842,-17.8101005238303,13,Sechura desert,20230111T144721_20230111T145332_T19KCA
49915,-70.0728360011949,-39.3110184580521,8,Patagonian steppe,20221226T142711_20221226T144219_T19HCS
39590,-70.0736617316545,6.3274741943714,7,Llanos,20190727T150731_20190727T150725_T19NCG
46896,-70.0783034685437,1.76080950514034,1,Caqueta moist forests,20200731T150731_20200731T150842_T19NCB
52055,-70.079516110642,-35.7021909985322,10,Southern Andean steppe,20221221T142709_20221221T143703_T19HCA
57540,-70.0823500559273,45.1054062210716,4,New England-Acadian forests,20220621T153819_20220621T153956_T19TDK
4225,-70.0898128098461,-55.1991922672484,4,Magellanic subpolar forests,20190204T141049_20190204T142023_T19FDU
49243,-70.0899873345472,-0.53334459100634,1,Purus varzeá,20220112T150721_20220112T150721_T19MCV
26137,-70.1034208893774,-31.7133824540633,10,Southern Andean steppe,20220207T143719_20220207T144217_T19JCF
37811,-70.1060813376086,60.8522793766732,11,Low Arctic tundra,20220811T155921_20220811T155915_T19VDH
34833,-70.1096713728147,-17.104081580917,10,Central Andean puna,20220205T144731_20220205T144856_T19KCB
51040,-70.1104231676174,-11.2121580679383,1,Southwest Amazon moist forests,20210109T145729_20210109T145724_T19LCH
16249,-70.1106764846507,49.8345198413542,6,Eastern Canadian forests,20210704T154911_20210704T154907_T19UDR
13873,-70.1109741905818,69.6230229255323,11,Davis Highlands tundra,20220709T163839_20220709T163842_T18WXC
22466,-70.1125828621653,60.3798968308345,11,Low Arctic tundra,20220811T155921_20220811T155915_T19VDH
20137,-70.1157600211041,9.00994025259784,1,Venezuelan Andes montane forests,20190715T151709_20190715T151712_T19PCK
39604,-70.1230474878711,46.3095439664112,4,New England-Acadian forests,20190707T153819_20190707T154308_T19TDM
43482,-70.1235437442498,-25.735124518844,13,Atacama desert,20220207T143719_20220207T144217_T19JCM
38844,-70.1275361318418,-33.0622756841409,10,Southern Andean steppe,20230113T143719_20230113T144449_T19HCD
8629,-70.1305443527007,-5.58760640012052,1,Southwest Amazon moist forests,20201230T145729_20201230T145723_T19MCP
46886,-70.1318146820667,-25.5527112399104,13,Atacama desert,20220207T143719_20220207T144217_T19JCM
41774,-70.1340134634593,9.0722992428545,1,Venezuelan Andes montane forests,20190715T151709_20190715T151712_T19PCL
3421,-70.1344562593469,5.91898338874938,7,Llanos,20190727T150731_20190727T150725_T19NCG
53746,-70.1442959788791,58.1557997251862,6,Eastern Canadian Shield taiga,20230806T155911_20230806T155942_T19VDE
29052,-70.1444461506495,-37.7070224368706,8,Patagonian steppe,20221226T142711_20221226T144219_T19HCU
36660,-70.1473520293367,44.9179597424304,4,New England-Acadian forests,20220621T153819_20220621T153956_T19TDK
47489,-70.1501348173951,-39.9198767754432,8,Patagonian steppe,20221231T142709_20221231T143640_T19GDR
40207,-70.1530272560192,-24.8365032182463,13,Atacama desert,20220202T143731_20220202T143727_T19JCN
6596,-70.1587863812563,6.08114140098938,7,Llanos,20190727T150731_20190727T150725_T19NCG
35228,-70.1683876180229,18.2764004509447,2,Hispaniolan dry forests,20200619T151709_20200619T151706_T19QCA
18293,-70.1826549687146,-9.55387909186524,1,Southwest Amazon moist forests,20200130T145721_20200130T145718_T19LCK
12486,-70.1857358955147,-0.655276001801695,1,Caqueta moist forests,20220112T150721_20220112T150721_T19MCV
671,-70.1993137076415,-3.99371233130624,1,Iquitos varzeá,20220114T145719_20220114T145721_T19MCR
29002,-70.199334402954,6.35422139861592,7,Llanos,20190727T150731_20190727T150725_T19NCH
57381,-70.1998420315204,48.2063607224569,6,Eastern Canadian forests,20230621T153821_20230621T154354_T19UDP
648,-70.2011249152573,-15.6139886161801,10,Central Andean wet puna,20220205T144731_20220205T144856_T19LCC
40694,-70.2027551451081,-44.9040951358104,8,Patagonian steppe,20220206T141741_20220206T142947_T19GCL
11254,-70.204014170912,-23.6639204642154,13,Atacama desert,20221227T144729_20221227T144848_T19KCP
44903,-70.2051147343168,-39.5812036668902,8,Patagonian steppe,20221226T142711_20221226T144219_T19HCS
29904,-70.2058849497845,-50.6716614108434,8,Patagonian steppe,20220127T141741_20220127T143146_T19FDD
52559,-70.2095612446353,0.490077960537249,1,Caqueta moist forests,20190811T150729_20190811T150727_T19NCA
33927,-70.2117619250736,-12.0194091756276,1,Southwest Amazon moist forests,20210109T145729_20210109T150603_T19LCG
32345,-70.2125268913329,45.8305491217046,4,New England-Acadian forests,20200618T153559_20200618T153657_T19TCL
16259,-70.2254507805238,62.93203320211,11,Middle Arctic tundra,20220715T160911_20220715T160914_T19VDK
17415,-70.2267198846375,0.536523734373347,1,Caqueta moist forests,20190811T150729_20190811T150727_T19NCA
10871,-70.2282109427436,-48.5437498154857,8,Patagonian steppe,20230114T140709_20230114T142129_T19FCG
30182,-70.229174205015,-4.08711973649064,1,Iquitos varzeá,20220114T145719_20220114T145721_T19MCR
33861,-70.2308870738313,45.8340201656108,4,New England-Acadian forests,20200618T153559_20200618T153657_T19TCL
58598,-70.2331231934669,51.5462244031368,6,Eastern Canadian forests,20200714T154809_20200714T154812_T19UDT
4327,-70.235707240217,-30.1991422225715,10,Southern Andean steppe,20230123T143729_20230123T144415_T19JCG
56489,-70.2385009252525,-4.33892342088338,1,Southwest Amazon moist forests,20220114T145719_20220114T145721_T19MCR
56199,-70.2434986970033,47.8535633489131,4,Eastern forest-boreal transition,20230621T153821_20230621T154354_T19UDP
29349,-70.2460856059049,50.0546395156761,6,Eastern Canadian forests,20210704T154911_20210704T154907_T19UDR
16595,-70.2508402627165,59.2454756935214,6,Eastern Canadian Shield taiga,20230806T155911_20230806T155942_T19VDF
25537,-70.2570889104038,-24.9869967388378,13,Atacama desert,20221219T143731_20221219T144224_T19JCN
43967,-70.2571561889349,-24.1381124404149,13,Atacama desert,20221227T144729_20221227T144848_T19KCP
17619,-70.2583590858541,-49.8813686309644,8,Patagonian steppe,20230117T141709_20230117T142725_T19FDE
19308,-70.2714044933858,18.9424623728671,1,Hispaniolan moist forests,20190703T152641_20190703T152742_T19QCB
57435,-70.2765084090506,60.4460551987864,11,Low Arctic tundra,20220811T155921_20220811T155915_T19VDH
53326,-70.2778400573085,-0.0192621290791805,1,Caqueta moist forests,20230201T150719_20230201T150847_T19NCA
16783,-70.2782903034726,-32.8015800094174,10,Southern Andean steppe,20230113T143719_20230113T144449_T19HCD
10933,-70.2810124108144,5.65350886274065,7,Llanos,20190727T150731_20190727T150725_T19NCG
28132,-70.2871434573369,-30.6379696133443,10,Southern Andean steppe,20230123T143729_20230123T144415_T19JCG
45141,-70.2886852826794,81.5880347855578,11,High Arctic tundra,20220716T204031_20220716T204030_T18XWR
43314,-70.2912350604711,-39.1433085167591,8,Patagonian steppe,20221226T142711_20221226T144219_T19HCS
38769,-70.2947131355751,-32.9788701362378,12,Chilean matorral,20230113T143719_20230113T144449_T19HCD
10767,-70.2979245589034,-23.2409834413572,13,Atacama desert,20221227T144729_20221227T144848_T19KCQ
48608,-70.2998217236225,-48.3537349959495,8,Patagonian steppe,20230114T140709_20230114T142129_T19FCG
18175,-70.3002638694015,-17.7893840827546,13,Sechura desert,20230111T144721_20230111T145332_T19KCA
13477,-70.3014618367984,63.7559326528267,11,Middle Arctic tundra,20200812T161829_20200812T161832_T19VDL
32669,-70.3015218942656,-54.6052610492337,15,Rock and Ice,20190204T141049_20190204T142023_T19FDV
7557,-70.3080984557624,1.6914809818437,1,Caqueta moist forests,20200731T150731_20200731T150842_T19NCB
2622,-70.3096429630521,56.7374572795357,6,Eastern Canadian Shield taiga,20190630T154819_20190630T154844_T19VDC
58455,-70.3117134939063,63.2462306904266,11,Middle Arctic tundra,20200812T161829_20200812T161832_T19VDL
22342,-70.3191783483183,-18.1280331693957,13,Sechura desert,20230111T144721_20230111T145332_T19KCA
33824,-70.3207751866771,1.38705240610969,1,Caqueta moist forests,20200731T150731_20200731T150842_T19NCB
51764,-70.3227543251178,53.1854579669207,6,Eastern Canadian Shield taiga,20210808T154809_20210808T155521_T19UDU
16792,-70.3242467736038,-8.35724801363146,1,Southwest Amazon moist forests,20210109T145729_20210109T145724_T19LCL
26185,-70.3332475323022,-31.4054888456096,10,Southern Andean steppe,20220207T143719_20220207T144217_T19JCF
5501,-70.3346094484837,52.6107979348258,6,Eastern Canadian Shield taiga,20200714T154809_20200714T154812_T19UCU
28112,-70.3348469183022,-0.221981299986226,1,Caqueta moist forests,20220112T150721_20220112T150721_T19MCV
39779,-70.3392569189262,-9.43998833772713,1,Southwest Amazon moist forests,20200130T145721_20200130T145718_T19LCK
4216,-70.3400137723339,-8.93636195081241,1,Southwest Amazon moist forests,20210109T145729_20210109T145724_T19LCL
58311,-70.3446633118951,55.7602924230059,6,Eastern Canadian Shield taiga,20200813T154819_20200813T155628_T19UDB
9149,-70.3448177464066,-49.2806362657666,8,Patagonian steppe,20230119T140701_20230119T141538_T19FCF
33342,-70.3455217268856,45.9582214182565,4,New England-Acadian forests,20200618T153559_20200618T153657_T19TCL
5416,-70.3455789781471,11.2649580347642,13,Paraguana xeric scrub,20210704T151709_20210704T151705_T19PCN
26894,-70.3515677265357,-43.9864656061109,8,Patagonian steppe,20220127T141741_20220127T143146_T19GCM
13676,-70.3533678781269,-15.6513815765451,10,Central Andean wet puna,20230114T145721_20230114T150058_T19LCC
54646,-70.3544926991336,-5.79973707938348,1,Southwest Amazon moist forests,20201230T145729_20201230T145723_T19MCP
18266,-70.3634912981075,-2.34478660957598,1,Solimões-Japurá moist forests,20210117T150721_20210117T150721_T19MCT
29515,-70.3639635811352,46.1307757520877,4,New England-Acadian forests,20220628T153559_20220628T153702_T19TCM
19729,-70.3641325824633,64.7335801486433,11,Middle Arctic tundra,20220726T162839_20220726T163428_T19WDM
48371,-70.3648536794121,-27.0558772727326,12,Chilean matorral,20230108T143731_20230108T144127_T19JCL
12979,-70.3677744170694,-15.9702202706089,10,Central Andean puna,20220205T144731_20220205T144856_T19LCC
23482,-70.3692243909022,-29.430495681202,10,Southern Andean steppe,20221224T143729_20221224T144526_T19JCH
13689,-70.3736966581605,4.51793336045044,7,Llanos,20230726T150721_20230726T150723_T19NCE
8265,-70.383392972127,0.33996165243525,1,Caqueta moist forests,20190811T150729_20190811T150727_T19NCA
39324,-70.3841610542886,59.159041740679,11,Low Arctic tundra,20230806T155911_20230806T155942_T19VDF
37627,-70.3841626480066,49.7869257588428,6,Eastern Canadian forests,20210704T154911_20210704T154907_T19UCR
1170,-70.3859007973042,19.3421251536958,1,Hispaniolan moist forests,20200622T152639_20200622T152641_T19QCB
11362,-70.3866348588734,-44.8881700059584,8,Patagonian steppe,20220206T141741_20220206T142947_T19GCL
11024,-70.3882466643472,-54.4315182479699,4,Magellanic subpolar forests,20190204T141049_20190204T142023_T19FDV
7394,-70.3885449562515,-47.6155626303627,8,Patagonian steppe,20190207T142039_20190207T143119_T19GCH
58404,-70.3896575531599,-24.3888617667625,12,Chilean matorral,20221227T144729_20221227T144848_T19KCP
39299,-70.3903125430913,48.945602643811,6,Eastern Canadian forests,20210704T154911_20210704T154907_T19UCQ
57677,-70.3934116746175,-3.72593051437431,1,Solimões-Japurá moist forests,20210117T150721_20210117T151354_T19MCR
51716,-70.396547005257,-54.9930089582285,4,Magellanic subpolar forests,20190204T141049_20190204T142023_T19FDV
3325,-70.3972883290233,-31.2689826597648,10,Southern Andean steppe,20220207T143719_20220207T144217_T19JCF
8323,-70.4044114947258,54.2179531140049,6,Eastern Canadian Shield taiga,20210724T154911_20210724T154908_T19UDA
7963,-70.4045092177749,-16.1286336049903,10,Central Andean puna,20220205T144731_20220205T144856_T19LCC
52241,-70.4048351997379,-40.9382493011567,8,Patagonian steppe,20221226T142711_20221226T144219_T19GCQ
24203,-70.4208235413048,-1.06440572342193,1,Caqueta moist forests,20210117T150721_20210117T150721_T19MCU
26254,-70.4254527709342,-45.4512163507569,8,Patagonian steppe,20220127T141741_20220127T143146_T19GCK
44427,-70.427097380001,77.9953549017117,15,Rock and Ice,20200723T175919_20200723T175913_T18XWM
36060,-70.4280619144741,-15.9906451611185,10,Central Andean puna,20230114T145721_20230114T150058_T19LCC
24879,-70.4293232354013,80.2491699659423,11,High Arctic tundra,20230714T181919_20230714T181920_T19XDK
4737,-70.4301777812829,-48.2474354073606,8,Patagonian steppe,20230114T140709_20230114T142129_T19FCG
54386,-70.4309353693452,-35.3979496013374,10,Southern Andean steppe,20230103T143729_20230103T144503_T19HCA
9677,-70.4313343706246,5.95326343302715,7,Llanos,20190727T150731_20190727T150725_T19NCG
35626,-70.4362191746412,-0.54440475697487,1,Caqueta moist forests,20220112T150721_20220112T150721_T19MCV
31123,-70.4382806093169,9.63504536611717,1,Venezuelan Andes montane forests,20190715T151709_20190715T151712_T19PCL
2728,-70.4439354611775,-14.8220963832883,10,Central Andean wet puna,20230114T145721_20230114T150058_T19LCD
15065,-70.4480050750806,-6.0759500288333,1,Southwest Amazon moist forests,20201230T145729_20201230T145723_T19MCP
38902,-70.4489725424546,6.81299067551693,7,Llanos,20190715T151709_20190715T151712_T19NCH
